Row ID,Order ID,Order_Status,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Full_Name,Day Name,Month Name,Year,Sales_Class,Main_Order_Status,Main_Ship_Date,Main_Birthdate,Month_num,Day_num,10% Discount,Days_to_ship
4366,31106,Delivered,16-Feb-12,Low,45,259.17,0.01,Regular Air,-57.33,5.68,3.6,Prarie,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,Nick Crebassa,Thursday,February,2012,Low Sales,Delivered,18-Feb-12,17-May-45,2,3,25.917,2
1798,12871,Delivered,04-Oct-11,Not Specified,46,459.26,0.08,Regular Air,-54.12,10.23,4.68,Prarie,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,Michael Oakman,Tuesday,October,2011,Low Sales,Delivered,06-Oct-11,11-Feb-69,10,1,45.926,2
2160,15524,Delivered,11-May-12,Medium,27,156.82,0.03,Regular Air,-37.62,5.68,3.6,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,John Huston,Friday,May,2012,Low Sales,Delivered,12-May-12,10-May-55,5,4,15.682,1
6034,42727,Delivered,29-Apr-11,Not Specified,21,177.06,0.1,Regular Air,-100.61,8.45,7.77,Prarie,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,Saphhira Shifley,Friday,April,2011,Low Sales,Delivered,30-Apr-11,26-Nov-62,4,4,17.706,1
2280,16422,Delivered,09-Oct-11,Critical,16,171.5,0.02,Regular Air,-20.41,10.23,4.68,Prarie,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,Beth Fritzler,Sunday,October,2011,Low Sales,Delivered,11-Oct-11,08-Oct-48,10,6,17.15,2
5492,38950,Delivered,02-Jul-11,Not Specified,30,288.45,0.03,Regular Air,-5.98,9.31,3.98,Atlantic,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,Nora Price,Saturday,July,2011,Low Sales,Delivered,05-Jul-11,16-Nov-72,7,5,28.845,3
3348,23943,Delivered,23-Jun-11,Critical,24,376.53,0.03,Regular Air,3.44,15.94,5.45,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,Cindy Stewart,Thursday,June,2011,Low Sales,Delivered,25-Jun-11,13-Oct-58,6,3,37.653,2
8188,58564,Delivered,12-Nov-12,Critical,49,103.03,0.07,Regular Air,-82.63,2.08,2.56,Yukon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,Benjamin Farhat,Monday,November,2012,Low Sales,Delivered,13-Nov-12,23-Mar-74,11,0,10.303,1
146,929,Delivered,01-Oct-12,High,39,84.33,0.04,Regular Air,-64.29,2.08,2.56,Yukon,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,Luke Foster,Monday,October,2012,Low Sales,Delivered,03-Oct-12,13-May-74,10,0,8.433,2
157,967,Delivered,20-Jun-12,Medium,42,1634.9,0.01,Regular Air,502.42,37.74,2.9,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,Maureen Gastineau,Wednesday,June,2012,Low Sales,Delivered,21-Jun-12,09-Oct-74,6,2,163.49,1
2050,14630,Delivered,16-Oct-12,Low,17,363.54,0.08,Regular Air,4.75,22.01,5.53,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,Muhammed Lee,Tuesday,October,2012,Low Sales,Delivered,16-Oct-12,10-May-56,10,1,36.354,0
4019,28737,Delivered,03-Oct-11,Critical,50,413.37,0.04,Regular Air,-224.41,8.45,7.77,Yukon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,Brad Thomas,Monday,October,2011,Low Sales,Delivered,05-Oct-11,22-Sep-74,10,0,41.337,2
4623,32902,Delivered,03-Mar-12,High,8,64.1,0.03,Regular Air,-48.28,6.84,8.37,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,Corey Lock,Saturday,March,2012,Low Sales,Delivered,05-Mar-12,04-Aug-68,3,5,6.41,2
7757,55494,Delivered,25-Jun-12,Not Specified,49,544.89,0.09,Regular Air,-115.66,11.97,5.81,West,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,Michael Stewart,Monday,June,2012,Low Sales,Delivered,26-Jun-12,27-Aug-69,6,0,54.489,1
1340,9794,Delivered,24-Mar-12,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,Scott Cohen,Saturday,March,2012,Low Sales,Delivered,25-Mar-12,24-Sep-65,3,5,13.523,1
1537,11074,Delivered,09-Jun-11,High,21,114.53,0.07,Regular Air,-39.23,5.68,3.6,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,Cynthia Delaney,Thursday,June,2011,Low Sales,Delivered,11-Jun-11,07-Aug-65,6,3,11.453,2
5032,35875,Delivered,14-Jun-11,High,31,348.92,0.06,Regular Air,28.47,10.98,3.37,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,Cynthia Delaney,Tuesday,June,2011,Low Sales,Delivered,14-Jun-11,22-Feb-56,6,1,34.892,0
6854,48803,Delivered,09-Nov-12,Critical,19,200.41,0.05,Regular Air,-23.65,10.23,4.68,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Box Cutter Scissors,Small Pack,0.59,Christopher Martinez,Friday,November,2012,Low Sales,Delivered,10-Nov-12,17-Jan-61,11,4,20.041,1
5934,42083,Delivered,11-Dec-11,Critical,33,68.42,0.05,Regular Air,-57.97,2.08,2.56,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,Sue Ann,Sunday,December,2011,Low Sales,Delivered,11-Dec-11,25-Oct-68,12,6,6.842,0
6969,49798,Delivered,08-Dec-12,Critical,29,321.5,0.03,Regular Air,20.31,10.98,3.37,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,Lisa Ryan,Saturday,December,2012,Low Sales,Delivered,08-Dec-12,23-Aug-77,12,5,32.15,0
1033,7552,Delivered,10-Sep-12,Critical,47,1406.49,0.02,Regular Air,332.52,28.15,6.17,West,Corporate,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,Chuck Clark,Monday,September,2012,Low Sales,Delivered,12-Sep-12,10-Sep-71,9,0,140.649,2
1034,7552,Delivered,10-Sep-12,Critical,49,587.71,0.09,Regular Air,26.28,12.98,3.14,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,Chuck Clark,Monday,September,2012,Low Sales,Delivered,12-Sep-12,21-Feb-71,9,0,58.771,2
5132,36608,Delivered,28-Sep-11,Low,40,825.8,0.1,Regular Air,183.48,21.98,2.87,West,Small Business,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,Mitch Gastineau,Wednesday,September,2011,Low Sales,Delivered,02-Oct-11,05-Nov-71,9,2,82.58,4
2684,19425,Delivered,24-Sep-12,Not Specified,34,210.24,0,Regular Air,-31.67,5.68,3.6,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,Cassandra Brandow,Monday,September,2012,Low Sales,Delivered,25-Sep-12,03-Aug-45,9,0,21.024,1
2277,16390,Delivered,24-Mar-12,Medium,8,86.38,0.1,Regular Air,-12.61,10.98,3.37,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,Frank Merwin,Saturday,March,2012,Low Sales,Delivered,26-Mar-12,13-Jul-61,3,5,8.638,2
5150,36704,Delivered,16-Jun-11,High,19,70.32,0.08,Regular Air,-56.07,3.57,4.17,West,Home Office,Office Supplies,Pens & Art Supplies,Barrel Sharpener,Small Pack,0.59,Annie Thurman,Thursday,June,2011,Low Sales,Delivered,18-Jun-11,19-Aug-79,6,3,7.032,2
2,6,Delivered,20-Feb-12,Not Specified,2,6.93,0.01,Regular Air,-4.64,2.08,2.56,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,Ruben Dartt,Monday,February,2012,Low Sales,Delivered,21-Feb-12,18-Oct-70,2,0,0.693,1
4578,32610,Delivered,19-Aug-12,Not Specified,47,316.99,0.04,Regular Air,-276.54,6.84,8.37,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,Yoseph Carroll,Sunday,August,2012,Low Sales,Delivered,20-Aug-12,10-Apr-62,8,6,31.699,1
7438,53026,Delivered,26-Feb-12,Low,35,322.82,0.05,Regular Air,-17.58,9.31,3.98,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Small Pack,0.56,Adrian Shami,Sunday,February,2012,Low Sales,Delivered,03-Mar-12,18-Jun-82,2,6,32.282,6
4774,33894,Delivered,14-Jun-10,Critical,48,226.5,0.09,Regular Air,-173.15,4.98,4.62,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,Doug Bickford,Monday,June,2010,Low Sales,Delivered,16-Jun-10,26-Oct-56,6,0,22.65,2
5628,39846,Delivered,27-Feb-09,Low,14,71.47,0.06,Regular Air,-62.73,4.98,4.62,Northwest Territories,Corporate,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,Cindy Schnelling,Friday,February,2009,Low Sales,Delivered,06-Mar-09,23-Mar-83,2,4,7.147,7
4613,32869,Delivered,27-Mar-09,Medium,41,322.03,0.06,Regular Air,-82.83,8.12,2.83,Atlantic,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Christopher Schild,Friday,March,2009,Low Sales,Delivered,28-Mar-09,01-May-77,3,4,32.203,1
1352,9860,Delivered,10-Oct-10,Critical,43,319.69,0,Regular Air,-73.66,7.28,3.52,West,Home Office,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,Kimberly Carter,Sunday,October,2010,Low Sales,Delivered,11-Oct-10,23-Aug-77,10,6,31.969,1
7662,54947,Delivered,22-Feb-09,Not Specified,27,132.36,0.05,Regular Air,-98.35,4.98,4.62,West,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,Peter Buhler,Sunday,February,2009,Low Sales,Delivered,23-Feb-09,27-Oct-80,2,6,13.236,1
6885,49088,Delivered,23-Sep-09,Critical,16,130.11,0.03,Regular Air,-47.69,8.12,2.83,Atlantic,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Kristina Nunn,Wednesday,September,2009,Low Sales,Delivered,24-Sep-09,21-Jun-74,9,2,13.011,1
3596,25638,Delivered,06-Aug-09,High,31,163.89,0.02,Regular Air,-108.55,4.89,4.93,Prarie,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,Ivan Gibson,Thursday,August,2009,Low Sales,Delivered,07-Aug-09,07-Aug-73,8,3,16.389,1
6373,45218,Delivered,10-May-09,Low,49,309.46,0.08,Regular Air,-82.64,6.48,2.74,Ontario,Home Office,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,Robert Waldorf,Sunday,May,2009,Low Sales,Delivered,12-May-09,26-Apr-80,5,6,30.946,2
1737,12452,Delivered,07-Dec-10,Medium,17,112.86,0.04,Regular Air,-56.78,6.6,4.07,Ontario,Corporate,Technology,Computer Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Small Pack,0.66,Bill Donatelli,Tuesday,December,2010,Low Sales,Delivered,09-Dec-10,26-Jul-76,12,1,11.286,2
1864,13410,Delivered,06-Jun-10,Not Specified,4,33.64,0.07,Regular Air,-35.17,8.12,2.83,Ontario,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Bobby Odegard,Sunday,June,2010,Low Sales,Returned,08-Jun-10,27-Nov-76,6,6,3.364,2
288,2020,Delivered,20-Jun-10,Medium,42,213.75,0.03,Regular Air,-188.77,5.02,5.14,Ontario,Home Office,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,Sandra Glassco,Sunday,June,2010,Low Sales,Delivered,22-Jun-10,18-Apr-72,6,6,21.375,2
783,5572,Delivered,16-Jul-09,High,37,288.55,0.03,Regular Air,-133.7,7.37,5.53,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,Anna Gayman,Thursday,July,2009,Low Sales,Delivered,18-Jul-09,06-Jul-68,7,3,28.855,2
6013,42597,Delivered,25-Mar-10,Medium,5,29.66,0.04,Regular Air,-32.78,4.98,4.32,Ontario,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Small Pack,0.64,Paul Prost,Thursday,March,2010,Low Sales,Delivered,27-Mar-10,27-Jul-66,3,3,2.966,2
1470,10624,Delivered,20-Dec-09,Critical,23,1082.43,0.06,Regular Air,23.97,47.98,3.61,Ontario,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,Darren Powers,Sunday,December,2009,Low Sales,Delivered,22-Dec-09,03-Nov-54,12,6,108.243,2
1591,11491,Delivered,17-Aug-10,Low,26,165.37,0.06,Regular Air,-80.11,6.6,4.07,Ontario,Home Office,Technology,Computer Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Small Pack,0.66,Darren Budd,Tuesday,August,2010,Low Sales,Delivered,26-Aug-10,01-Feb-54,8,1,16.537,9
3935,28033,Delivered,14-Sep-10,High,18,127.56,0.01,Regular Air,-57.11,6.6,4.07,Ontario,Corporate,Technology,Computer Peripherals,"3.5"" IBM Formatted Diskettes, DS/HD",Small Pack,0.66,Dan Lawera,Tuesday,September,2010,Low Sales,Delivered,17-Sep-10,25-May-52,9,1,12.756,3
8077,57606,Delivered,03-Jan-10,Not Specified,37,294.48,0.08,Regular Air,-64.24,8.46,3.62,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,Darren Budd,Sunday,January,2010,Low Sales,Delivered,04-Jan-10,15-Jul-83,1,6,29.448,1
3665,26244,Delivered,03-Aug-10,High,16,131.72,0.09,Regular Air,-42.61,8.46,3.62,Ontario,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,Michael Dominguez,Tuesday,August,2010,Low Sales,Delivered,05-Aug-10,14-Nov-80,8,1,13.172,2
5084,36230,Delivered,10-Jun-09,High,7,57.03,0,Regular Air,-31.38,7.28,3.52,Atlantic,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,Tom Prescott,Wednesday,June,2009,Low Sales,Delivered,10-Jun-09,17-Jul-63,6,2,5.703,0
4556,32420,Delivered,29-Jul-09,Medium,35,175.08,0.07,Regular Air,-168.72,5.02,5.14,Atlantic,Consumer,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,Christy Brittain,Wednesday,July,2009,Low Sales,Delivered,31-Jul-09,06-Nov-71,7,2,17.508,2
3996,28515,Delivered,30-Jun-10,High,48,379.78,0.1,Regular Air,-71.59,8.32,2.38,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,Frank Atkinson,Wednesday,June,2010,Low Sales,Delivered,02-Jul-10,02-Nov-79,6,2,37.978,2
4483,31907,Delivered,18-May-10,Low,38,331.53,0,Regular Air,-35.97,8.46,3.62,Quebec,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,Sanjit Jacobs,Tuesday,May,2010,Low Sales,Returned,23-May-10,20-Sep-58,5,1,33.153,5
556,3778,Delivered,25-May-10,Critical,34,268.09,0.07,Regular Air,-63.76,8.32,2.38,Quebec,Home Office,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,Deirdre Greer,Tuesday,May,2010,Low Sales,Delivered,27-May-10,18-Dec-82,5,1,26.809,2
2872,20710,Delivered,29-Nov-09,High,31,180.7,0.1,Regular Air,-94.61,5.98,3.85,Quebec,Small Business,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,Dennis Kane,Sunday,November,2009,Low Sales,Delivered,30-Nov-09,24-Mar-68,11,6,18.07,1
5557,39335,Delivered,25-May-09,Not Specified,24,113.23,0.06,Regular Air,-45.64,4.77,2.39,Quebec,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,Mitch Webber,Monday,May,2009,Low Sales,Delivered,26-May-09,10-Oct-57,5,0,11.323,1
4541,32323,Delivered,23-Jul-10,High,3,28.75,0.01,Regular Air,-31.43,8.46,3.62,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,Lena Radford,Friday,July,2010,Low Sales,Delivered,24-Jul-10,05-May-64,7,4,2.875,1
5846,41474,Delivered,20-Apr-09,Not Specified,50,225.94,0.09,Regular Air,-89.13,4.77,2.39,Ontario,Corporate,Technology,Computer Peripherals,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Small Pack,0.72,Matt Connell,Monday,April,2009,Low Sales,Delivered,22-Apr-09,24-Feb-76,4,0,22.594,2
4787,33988,Delivered,10-Jan-09,Medium,30,164.78,0,Regular Air,-128.47,5.02,5.14,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,Rob Haberlin,Saturday,January,2009,Low Sales,Delivered,11-Jan-09,13-Feb-65,1,5,16.478,1
3174,22820,Delivered,17-Aug-10,High,34,209.12,0.05,Regular Air,-116.21,5.98,4.38,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,Craig Yedwab,Tuesday,August,2010,Low Sales,Returned,19-Aug-10,18-Oct-73,8,1,20.912,2
3818,27205,Delivered,21-May-10,Not Specified,12,87.11,0.08,Regular Air,-43.65,7.28,3.52,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,Jason Fortune,Friday,May,2010,Low Sales,Delivered,23-May-10,19-Mar-62,5,4,8.711,2
4343,30917,Delivered,01-Nov-10,Low,11,86.79,0.06,Regular Air,-45.6,8.12,2.83,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Marc Crier,Monday,November,2010,Low Sales,Delivered,03-Nov-10,15-Jun-64,11,0,8.679,2
2108,15075,Delivered,04-Oct-09,Medium,10,54.84,0.01,Regular Air,-56.3,5.02,5.14,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.79,Natalie Webber,Sunday,October,2009,Low Sales,Delivered,06-Oct-09,02-Oct-39,10,6,5.484,2
3046,21861,Delivered,18-Aug-09,Critical,5,244.9,0.06,Regular Air,-135.4,47.98,3.61,Prarie,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,Tom Zandusky,Tuesday,August,2009,Low Sales,Delivered,20-Aug-09,17-Aug-82,8,1,24.49,2
3849,27460,Delivered,12-May-09,Not Specified,31,196.58,0.04,Regular Air,-102.16,5.98,4.38,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,Evan Bailliet,Tuesday,May,2009,Low Sales,Delivered,14-May-09,16-Jun-75,5,1,19.658,2
6240,44224,Delivered,09-Aug-10,High,32,198.7,0.1,Regular Air,-62.13,6.48,2.74,Prarie,Corporate,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,Natalie Webber,Monday,August,2010,Low Sales,Delivered,10-Aug-10,21-Apr-75,8,0,19.87,1
6597,46949,Delivered,07-Mar-10,High,37,319.39,0.03,Regular Air,-39.33,8.46,3.62,Prarie,Home Office,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,Mick Crebagga,Sunday,March,2010,Low Sales,Delivered,08-Mar-10,12-Jan-61,3,6,31.939,1
7606,54436,Delivered,19-Sep-09,High,37,321.3,0,Regular Air,-47.23,8.12,2.83,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Toby Knight,Saturday,September,2009,Low Sales,Delivered,20-Sep-09,03-Nov-70,9,5,32.13,1
8112,57921,Delivered,18-Aug-10,Medium,8,45.24,0.01,Regular Air,-42.12,4.98,4.62,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,Arthur Gainer,Wednesday,August,2010,Low Sales,Delivered,18-Aug-10,23-Sep-81,8,2,4.524,0
6786,48327,Delivered,10-Aug-09,Not Specified,14,89.93,0.03,Regular Air,-44.82,5.98,3.85,Prarie,Home Office,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,Jennifer Jackson,Monday,August,2009,Low Sales,Delivered,12-Aug-09,03-Sep-43,8,0,8.993,2
560,3783,Delivered,05-Dec-10,Not Specified,11,92.14,0.01,Regular Air,-40.25,8.12,2.83,Prarie,Corporate,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Jonathan Doherty,Sunday,December,2010,Low Sales,Returned,05-Dec-10,03-Sep-48,12,6,9.214,0
6016,42631,Delivered,09-May-09,High,41,257.66,0.05,Regular Air,-69.23,6.48,2.74,Prarie,Corporate,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,Jeremy Lonsdale,Saturday,May,2009,Low Sales,Delivered,09-May-09,10-Apr-42,5,5,25.766,0
6935,49504,Delivered,16-Nov-09,Not Specified,45,318.94,0.1,Regular Air,-195.6,7.37,5.53,Prarie,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,Larry Blacks,Monday,November,2009,Low Sales,Delivered,16-Nov-09,11-Jul-71,11,0,31.894,0
8147,58273,Delivered,20-Jun-10,High,31,244.9,0.08,Regular Air,-61.14,8.46,3.62,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,Liz MacKendrick,Sunday,June,2010,Low Sales,Delivered,20-Jun-10,26-Aug-65,6,6,24.49,0
961,6978,Delivered,09-Dec-10,High,47,371.95,0.07,Regular Air,-87.4,8.12,2.83,West,Home Office,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,Art Foster,Thursday,December,2010,Low Sales,Returned,10-Dec-10,04-Jul-66,12,3,37.195,1
3223,23136,Delivered,25-Sep-09,Not Specified,43,220.47,0.04,Regular Air,-135.16,4.98,4.62,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,Barry Blumstein,Friday,September,2009,Low Sales,Delivered,26-Sep-09,01-Feb-42,9,4,22.047,1
7309,52128,Delivered,22-Nov-10,Not Specified,11,13.52,0.03,Regular Air,-27.66,0.99,2.96,West,Consumer,Technology,Computer Peripherals,"Sony IBM Color Diskettes, 25/Pack",Small Pack,0.61,Sanjit Jacobs,Monday,November,2010,Low Sales,Delivered,23-Nov-10,17-Dec-60,11,0,1.352,1
3904,27843,Delivered,05-Sep-10,Medium,26,139.61,0.01,Regular Air,-92.04,4.89,4.93,West,Home Office,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,Lisa Hazard,Sunday,September,2010,Low Sales,Delivered,07-Sep-10,19-Jun-80,9,6,13.961,2
1146,8353,Delivered,15-May-09,Medium,34,286.9,0.06,Regular Air,-36.63,8.32,2.38,West,Consumer,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,Brendan Sweed,Friday,May,2009,Low Sales,Returned,17-May-09,19-Mar-78,5,4,28.69,2
6790,48385,Delivered,18-Sep-09,Medium,16,88.24,0.01,Regular Air,-56.6,4.98,4.62,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Small Pack,0.64,Phillina Ober,Friday,September,2009,Low Sales,Delivered,20-Sep-09,15-Feb-70,9,4,8.824,2
135,868,Delivered,08-Jun-12,Not Specified,31,1474.33,0.04,Regular Air,114.46,47.98,3.61,Nunavut,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,Carlos Daly,Friday,June,2012,Low Sales,Delivered,10-Jun-12,06-Aug-72,6,4,147.433,2
230,1539,Delivered,09-Mar-11,Low,38,184.99,0.05,Regular Air,-144.55,4.89,4.93,Nunavut,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,Carl Ludwig,Wednesday,March,2011,Low Sales,Delivered,14-Mar-11,17-Sep-82,3,2,18.499,5
